PID,X,Y,Z
138409,243023.555298,8197015.00293,3406.0
138410,243023.563599,8196519.797852,3488.0
138411,243023.563599,8197015.602783,3406.0
138412,243023.571899,8196603.003662,3470.0
138413,243023.571899,8196620.400635,3466.0
138414,243023.571899,8196670.802002,3482.0
138415,243023.571899,8196697.997314,3470.0
138416,243023.571899,8197009.00415,3410.0
138417,243023.580078,8196608.762695,3466.0
138418,243023.580078,8196807.398682,3428.0
138419,243023.580078,8196807.608643,3428.0
138420,243023.588379,8196432.702759,3548.0
138421,243023.588379,8196518.468018,3494.0
138422,243023.588379,8196543.003906,3470.0
138423,243023.588379,8196665.602783,3474.0
138424,243023.588379,8196670.002197,3480.0
138425,243023.588379,8196698.797119,3468.0
138426,243023.588379,8196701.996582,3464.0
138427,243023.588379,8196780.003174,3440.0
138428,243023.588379,8196998.595703,3404.0
138429,243023.596558,8196499.321289,3522.0
138430,243023.596558,8196917.999512,3410.0
138431,243023.596558,8197001.395264,3408.0
138432,243023.604858,8196540.75415,3468.0
138433,243023.604858,8196583.796875,3478.0
138434,243023.604858,8196999.395752,3406.0
138435,243023.621338,8196519.937744,3488.0
138436,243023.621338,8196679.000488,3478.0
138437,243023.621338,8196969.000977,3400.0
138438,243023.621338,8197041.79834,3382.0
138439,243023.629517,8196147.471558,3530.0
138440,243023.629517,8196152.310791,3530.0
138441,243023.629517,8196246.374634,3526.0
138442,243023.629517,8196636.687744,3474.0
138443,243023.629517,8196657.404297,3468.0
138444,243023.629517,8197016.00293,3406.0
138445,243023.637817,8196239.985718,3524.0
138446,243023.637817,8196493.602295,3526.0
138447,243023.637817,8196519.897705,3488.0
138448,243023.637817,8196623.5,3470.0
138449,243023.637817,8196683.599854,3466.0
138450,243023.637817,8196742.599609,3458.0
138451,243023.637817,8197060.795166,3376.0
138452,243023.646118,8196152.230835,3530.0
138453,243023.646118,8196599.00415,3470.0
138454,243023.646118,8196624.0,3472.0
138455,243023.646118,8196675.001221,3482.0
138456,243023.646118,8196960.602295,3402.0
138457,243023.646118,8197005.004639,3410.0
138458,243023.654297,8196675.101318,3482.0
138459,243023.662598,8196519.667969,3490.0
138460,243023.662598,8196652.405029,3468.0
138461,243023.662598,8196675.201172,3482.0
138462,243023.662598,8196783.402588,3438.0
138463,243023.662598,8197018.402344,3404.0
138464,243023.670776,8196641.596924,3466.0
138465,243023.670776,8197067.624023,3376.0
138466,243023.679077,8196623.070068,3468.0
138467,243023.679077,8196960.802246,3402.0
138468,243023.687256,8196458.878296,3550.0
138469,243023.687256,8196518.998047,3494.0
138470,243023.687256,8196521.19751,3484.0
138471,243023.687256,8196636.997803,3474.0
138472,243023.687256,8196670.802002,3482.0
138473,243023.687256,8197019.002197,3402.0
138474,243023.695557,8196517.998047,3500.0
138475,243023.695557,8196794.760742,3432.0
138476,243023.695557,8197001.31543,3408.0
138477,243023.703735,8196518.197998,3496.0
138478,243023.703735,8196519.397949,3492.0
138479,243023.703735,8196582.797119,3478.0
138480,243023.703735,8196582.99707,3478.0
138481,243023.703735,8196693.198242,3472.0
138482,243023.703735,8196700.596924,3466.0
138483,243023.712036,8196519.997803,3486.0
138484,243023.712036,8196523.197266,3482.0
138485,243023.712036,8196852.60083,3418.0
138486,243023.712036,8197010.003906,3410.0
138487,243023.720337,8196488.603271,3538.0
138488,243023.720337,8196623.100098,3468.0
138489,243023.728516,8195902.563599,3534.0
138490,243023.728516,8196530.795898,3478.0
138491,243023.728516,8196607.802734,3468.0
138492,243023.728516,8196642.59668,3466.0
138493,243023.728516,8196671.001953,3482.0
138494,243023.728516,8196674.581299,3482.0
138495,243023.728516,8196698.99707,3468.0
138496,243023.728516,8196811.5979,3428.0
138497,243023.728516,8196852.200928,3418.0
138498,243023.728516,8197016.312744,3406.0
138499,243023.728516,8197018.202393,3404.0
138500,243023.736816,8196034.670898,3530.0
138501,243023.736816,8196494.002197,3526.0
138502,243023.736816,8196516.998291,3506.0
138503,243023.736816,8196625.599609,3474.0
138504,243023.736816,8196641.796875,3466.0
138505,243023.744995,8196499.401367,3522.0
138506,243023.744995,8196519.137939,3494.0
138507,243023.744995,8196582.597168,3478.0
138508,243023.744995,8196629.999023,3474.0
138509,243023.744995,8196760.996582,3450.0
138510,243023.753296,8195902.973511,3534.0
138511,243023.753296,8196519.497803,3490.0
138512,243023.753296,8196671.101807,3482.0
138513,243023.753296,8196681.000244,3470.0
138514,243023.753296,8196756.197266,3452.0
138515,243023.753296,8196961.002197,3402.0
138516,243023.761475,8196302.295044,3528.0
138517,243023.761475,8196522.997314,3482.0
138518,243023.761475,8196525.996826,3478.0
138519,243023.761475,8196526.106689,3478.0
138520,243023.761475,8196533.595459,3466.0
138521,243023.761475,8196679.270508,3478.0
138522,243023.761475,8196810.998047,3428.0
138523,243023.761475,8196853.400635,3418.0
138524,243023.761475,8196992.197021,3398.0
138525,243023.769775,8196514.798584,3508.0
138526,243023.769775,8196517.998047,3498.0
138527,243023.769775,8196641.996826,3466.0
138528,243023.769775,8196668.202393,3478.0
138529,243023.769775,8196671.201904,3482.0
138530,243023.769775,8197001.195313,3408.0
138531,243023.777954,8196518.598145,3496.0
138532,243023.777954,8196526.196777,3478.0
138533,243023.777954,8196526.996582,3478.0
138534,243023.777954,8196600.00415,3470.0
138535,243023.777954,8196623.000244,3468.0
138536,243023.777954,8196851.801025,3418.0
138537,243023.777954,8196893.60376,3412.0
138538,243023.786255,8196525.886719,3478.0
138539,243023.786255,8196582.397217,3478.0
138540,243023.786255,8196642.796875,3466.0
138541,243023.786255,8196783.602539,3438.0
138542,243023.786255,8197005.004639,3410.0
138543,243023.786255,8197010.003906,3410.0
138544,243023.794556,8196495.802002,3524.0
138545,243023.794556,8196517.998047,3498.0
138546,243023.794556,8196518.897949,3496.0
138547,243023.794556,8196952.003906,3404.0
138548,243023.802734,8196527.196533,3478.0
138549,243023.811035,8196529.895996,3478.0
138550,243023.811035,8196563.000488,3476.0
138551,243023.811035,8196620.090576,3466.0
138552,243023.811035,8196637.397705,3474.0
138553,243023.811035,8196643.396729,3466.0
138554,243023.811035,8196697.997314,3470.0
138555,243023.811035,8196751.198242,3454.0
138556,243023.819214,8196518.998047,3494.0
138557,243023.819214,8196623.200195,3468.0
138558,243023.819214,8196625.599609,3474.0
138559,243023.819214,8196638.19751,3472.0
138560,243023.819214,8196999.395752,3406.0
138561,243023.819214,8197018.602295,3402.0
138562,243023.827515,8196514.69873,3508.0
138563,243023.827515,8196517.938232,3498.0
138564,243023.827515,8196525.796875,3478.0
138565,243023.827515,8196642.996826,3466.0
138566,243023.827515,8196667.402588,3476.0
138567,243023.827515,8196997.99585,3404.0
138568,243023.835693,8196246.034668,3526.0
138569,243023.835693,8196518.697998,3498.0
138570,243023.835693,8196600.00415,3470.0
138571,243023.835693,8196639.797363,3468.0
138572,243023.835693,8196893.893799,3412.0
138573,243023.843994,8196146.331787,3530.0
138574,243023.843994,8196217.149658,3524.0
138575,243023.843994,8196531.295898,3476.0
138576,243023.843994,8196532.895508,3468.0
138577,243023.843994,8196554.001953,3474.0
138578,243023.843994,8196601.003906,3470.0
138579,243023.843994,8196783.80249,3438.0
138580,243023.843994,8196991.996826,3398.0
138581,243023.852173,8196517.998047,3500.0
138582,243023.852173,8196531.695801,3474.0
138583,243023.852173,8196532.495605,3470.0
138584,243023.852173,8196783.902588,3438.0
138585,243023.852173,8196784.002686,3438.0
138586,243023.852173,8196848.601563,3418.0
138587,243023.852173,8196928.797852,3408.0
138588,243023.852173,8197027.000977,3388.0
138589,243023.860474,8196503.600586,3516.0
138590,243023.860474,8196519.0979,3492.0
138591,243023.860474,8196532.095703,3472.0
138592,243023.860474,8196784.202637,3438.0
138593,243023.860474,8197047.19751,3378.0
138594,243023.868774,8196601.003906,3470.0
138595,243023.868774,8196629.688965,3474.0
138596,243023.868774,8196630.318848,3474.0
138597,243023.876953,8196490.602783,3536.0
138598,243023.876953,8196518.598145,3494.0
138599,243023.876953,8196519.5979,3486.0
138600,243023.876953,8196609.002441,3466.0
138601,243023.876953,8196848.801514,3418.0
138602,243023.876953,8196961.602051,3402.0
138603,243023.876953,8196991.796875,3398.0
138604,243023.885254,8196510.999268,3510.0
138605,243023.885254,8196516.77832,3506.0
138606,243023.885254,8196518.498047,3500.0
138607,243023.885254,8196531.99585,3472.0
138608,243023.885254,8196653.60498,3468.0
138609,243023.885254,8196697.19751,3472.0
138610,243023.885254,8196873.327148,3414.0
138611,243023.893433,8196652.795166,3468.0
138612,243023.893433,8196655.004639,3468.0
138613,243023.893433,8196674.201416,3482.0
138614,243023.901733,8196518.998047,3492.0
138615,243023.901733,8196624.799805,3472.0
138616,243023.901733,8196850.801025,3418.0
138617,243023.901733,8197016.602783,3406.0
138618,243023.909912,8196514.598633,3508.0
138619,243023.909912,8196517.998047,3502.0
138620,243023.909912,8196623.000244,3470.0
138621,243023.909912,8197019.002197,3400.0
138622,243023.918213,8196669.002197,3478.0
138623,243023.918213,8196692.798096,3472.0
138624,243023.926392,8197021.401855,3394.0
138625,243023.934692,8196518.298096,3502.0
138626,243023.934692,8196529.796143,3478.0
138627,243023.934692,8196530.99585,3476.0
138628,243023.934692,8196697.19751,3472.0
138629,243023.934692,8196700.596924,3466.0
138630,243023.942663,8195895.62962,3534.781678
138631,243023.942871,8196528.996338,3480.0
138632,243023.942871,8196529.866211,3478.0
138633,243023.942871,8196529.996094,3478.0
138634,243023.942871,8196531.395752,3474.0
138635,243023.942871,8196672.801514,3482.0
138636,243023.942871,8196673.401611,3482.0
138637,243023.942871,8196703.206299,3464.0
138638,243023.951172,8196540.604248,3468.0
138639,243023.951172,8196628.999023,3474.0
138640,243023.951172,8196849.001465,3418.0
138641,243023.951172,8197011.003662,3410.0
138642,243023.959473,8196492.002686,3532.0
138643,243023.959473,8196518.998047,3490.0
138644,243023.959473,8196519.797852,3486.0
138645,243023.959473,8196672.801514,3482.0
138646,243023.959473,8196699.796875,3468.0
138647,243023.959473,8196850.901123,3418.0
138648,243023.967651,8196517.998047,3504.0
138649,243023.967651,8196519.5979,3486.0
138650,243023.967651,8196530.595947,3476.0
138651,243023.967651,8196849.201416,3418.0
138652,243023.967651,8196894.203613,3412.0
138653,243023.975952,8196517.598145,3502.0
138654,243023.975952,8196518.098145,3504.0
138655,243023.975952,8196531.99585,3470.0
138656,243023.975952,8196552.512207,3474.0
138657,243023.975952,8196952.413818,3404.0
138658,243023.984131,8196625.599609,3474.0
138659,243023.984131,8196679.000488,3480.0
138660,243023.984131,8196833.00415,3420.0
138661,243023.992432,8196517.668213,3500.0
138662,243023.992432,8196679.270508,3478.0
138663,243023.992432,8196834.003906,3420.0
138664,243023.992432,8196864.528809,3416.0
138665,243023.992432,8196987.597656,3398.0
138666,243024.00061,8196517.998047,3504.0
138667,243024.00061,8196527.586426,3478.0
138668,243024.00061,8196530.795898,3476.0
138669,243024.00061,8196669.202148,3478.0
138670,243024.00061,8196679.530518,3476.0
138671,243024.008911,8196517.998047,3502.0
138672,243024.008911,8196530.395996,3478.0
138673,243024.008911,8196545.603516,3472.0
138674,243024.008911,8196629.198975,3474.0
138675,243024.008911,8196666.202637,3474.0
138676,243024.008911,8196851.000977,3418.0
138677,243024.01709,8196055.477417,3530.0
138678,243024.01709,8196517.998047,3498.0
138679,243024.01709,8196518.998047,3488.0
138680,243024.01709,8196519.397949,3488.0
138681,243024.01709,8196528.996338,3480.0
138682,243024.01709,8196529.996094,3480.0
138683,243024.01709,8196530.99585,3474.0
138684,243024.01709,8196625.999756,3474.0
138685,243024.01709,8196679.800537,3474.0
138686,243024.01709,8196819.796387,3426.0
138687,243024.025391,8196494.342285,3526.0
138688,243024.025391,8196517.998047,3496.0
138689,243024.025391,8196530.266113,3478.0
138690,243024.025391,8196610.202393,3466.0
138691,243024.025391,8196637.397705,3474.0
138692,243024.025391,8196771.604736,3446.0
138693,243024.033691,8196517.998047,3494.0
138694,243024.033691,8196518.397949,3494.0
138695,243024.033691,8196518.937988,3488.0
138696,243024.033691,8196628.689209,3474.0
138697,243024.033691,8196638.19751,3472.0
138698,243024.033691,8196756.997314,3452.0
138699,243024.033691,8196775.604004,3442.0
138700,243024.033691,8196833.00415,3420.0
138701,243024.033691,8196936.396484,3406.0
138702,243024.033691,8196987.997559,3398.0
138703,243024.033691,8196990.99707,3398.0
138704,243024.033691,8197016.792725,3406.0
138705,243024.04187,8196518.998047,3488.0
138706,243024.04187,8196530.535889,3476.0
138707,243024.04187,8196537.604736,3466.0
138708,243024.04187,8196686.799316,3468.0
138709,243024.050171,8196514.48877,3508.0
138710,243024.050171,8196530.795898,3474.0
138711,243024.050171,8196551.002441,3474.0
138712,243024.050171,8196577.5979,3478.0
138713,243024.050171,8196639.797363,3468.0
138714,243024.050171,8196680.200439,3472.0
138715,243024.050171,8196884.995361,3412.0
138716,243024.05835,8196531.095947,3472.0
138717,243024.05835,8196853.890625,3418.0
138718,243024.05835,8196996.996094,3402.0
138719,243024.06665,8196145.841919,3530.0
138720,243024.06665,8196161.869141,3528.0
138721,243024.06665,8196386.290649,3538.0
138722,243024.06665,8196490.602783,3536.0
138723,243024.06665,8196518.667969,3490.0
138724,243024.06665,8196532.995605,3466.0
138725,243024.06665,8196577.197998,3478.0
138726,243024.06665,8196619.800781,3466.0
138727,243024.06665,8196629.39917,3474.0
138728,243024.074829,8196517.878174,3494.0
138729,243024.074829,8196518.998047,3490.0
138730,243024.074829,8196519.5979,3486.0
138731,243024.074829,8196530.266113,3478.0
138732,243024.074829,8196531.49585,3470.0
138733,243024.074829,8196531.99585,3468.0
138734,243024.074829,8196550.80249,3474.0
138735,243024.074829,8196622.200195,3468.0
138736,243024.074829,8196835.003906,3420.0
138737,243024.08313,8196239.145874,3524.0
138738,243024.08313,8196630.598877,3474.0
138739,243024.08313,8196679.700439,3474.0
138740,243024.08313,8196751.478027,3454.0
138741,243024.08313,8196990.597168,3398.0
138742,243024.091309,8196507.799805,3512.0
138743,243024.091309,8196517.998047,3494.0
138744,243024.091309,8196518.397949,3492.0
138745,243024.091309,8196520.397705,3484.0
138746,243024.091309,8196525.446777,3478.0
138747,243024.091309,8196531.895752,3468.0
138748,243024.091309,8196626.30957,3474.0
138749,243024.091309,8196653.804932,3468.0
138750,243024.091309,8196679.800537,3474.0
138751,243024.091309,8196988.407471,3398.0
138752,243024.091309,8196999.395752,3406.0
138753,243024.091309,8197042.398193,3382.0
138754,243024.091309,8197062.004883,3376.0
138755,243024.099609,8196518.598145,3492.0
138756,243024.099609,8196531.99585,3468.0
138757,243024.099609,8196624.0,3470.0
138758,243024.099609,8196637.397705,3474.0
138759,243024.099609,8196731.401611,3462.0
138760,243024.10791,8196488.423096,3538.0
138761,243024.10791,8196491.402588,3534.0
138762,243024.10791,8196531.895752,3468.0
138763,243024.10791,8196550.602539,3474.0
138764,243024.116089,8196518.138184,3494.0
138765,243024.116089,8196669.202148,3478.0
138766,243024.116089,8196795.200684,3432.0
138767,243024.116089,8197017.002686,3406.0
138768,243024.116089,8197027.410889,3388.0
138769,243024.12439,8196518.197998,3494.0
138770,243024.12439,8196577.0979,3478.0
138771,243024.12439,8196680.000488,3472.0
138772,243024.12439,8196835.003906,3420.0
138773,243024.132568,8196295.65625,3528.0
138774,243024.132568,8196517.718262,3496.0
138775,243024.132568,8196610.392334,3466.0
138776,243024.132568,8196654.204834,3468.0
138777,243024.132568,8196989.397461,3398.0
138778,243024.140869,8196516.598389,3506.0
138779,243024.140869,8196530.535889,3476.0
138780,243024.140869,8196628.39917,3474.0
138781,243024.140869,8196654.004883,3468.0
138782,243024.140869,8196774.404297,3444.0
138783,243024.140869,8197000.735352,3408.0
138784,243024.149048,8196517.398193,3502.0
138785,243024.149048,8196518.798096,3492.0
138786,243024.149048,8196531.795654,3468.0
138787,243024.149048,8196576.198242,3478.0
138788,243024.149048,8196757.397217,3452.0
138789,243024.149048,8196854.600586,3418.0
138790,243024.149048,8196990.197266,3398.0
138791,243024.157349,8196517.898193,3496.0
138792,243024.157349,8196527.996338,3478.0
138793,243024.157349,8196576.998047,3478.0
138794,243024.165527,8196433.072632,3548.0
138795,243024.165527,8196532.395752,3468.0
